time,vel.prac,theta.prac,vel_sp,vel.sim,theta.sim
19.08,1.95958147050507,-0.371695864602724,1.9906712,1.94969290986269,-0.0955934823880618
19.14,1.96170929645696,-0.132799012014241,1.9906712,1.95440583742163,0.252912470970425
19.2,1.96473416155648,0.0833505902621819,1.9906712,1.95999966543753,0.588609789608931
19.26,1.96898589863953,0.306748280795493,1.9906712,1.96634961889384,0.904866800549712
19.32,1.97569023170873,0.556386770453429,1.9906712,1.9733204145504,1.19550804312848
19.38,1.98285017400224,0.785810722899818,1.9906712,1.98076135381498,1.45494179875186
19.44,1.98975321047234,0.940684923981631,1.9906712,1.98851772178339,1.67826341538763
19.5,1.99613920982586,1.04944023150263,1.9906712,1.9964342283169,1.86133828947254
19.56,2.0030518413149,1.1504608876967,1.9906712,2.00434503998742,2.00088650221608
19.62,2.00905062550809,1.21096332336281,1.9906712,2.01209459419774,2.09453680897518
19.68,2.01436904480784,1.2241425509092,1.9906712,2.01953271894297,2.14085684920076
19.74,2.02019304606232,1.20699065300793,1.9906712,2.0265068744445,2.13938293716492
19.8,2.02533558285312,1.16652550803195,1.9906712,2.03288985972252,2.09061379040091
19.86,2.02950157536318,1.11654718965664,1.9906712,2.03855818378813,1.99598688222733
19.92,2.03434723772957,1.06589727201726,1.9906712,2.04339702496272,1.85785314500696
19.98,2.04015836057995,0.985343633237619,1.9906712,2.047320799447,1.67941992253964
20.04,2.04429420038438,0.834785568768604,1.9906712,NaN,NaN
20.1,2.0473952363703,0.620270505511758,1.9906712,NaN,NaN
20.16,2.04938123172351,0.377740374206185,1.9906712,NaN,NaN
20.22,2.04960804384194,0.128068600209571,1.9906712,NaN,NaN
20.28,2.04749450514865,-0.0919873707065488,1.9906712,NaN,NaN
20.34,2.0445251656223,-0.302519866040974,1.9906712,NaN,NaN
20.4,2.04127561631594,-0.556679667273432,1.9906712,NaN,NaN
20.46,2.03789898379989,-0.838318948451627,1.9906712,NaN,NaN
20.52,2.03520700330697,-1.12653150048028,1.9906712,NaN,NaN
20.58,2.03289454146226,-1.42371230767345,1.9906712,NaN,NaN
20.64,2.02960542722021,-1.69075260716289,1.9906712,NaN,NaN
20.7,2.02470153600559,-1.88139267347977,1.9906712,NaN,NaN
20.76,2.01954806630319,-2.00171254047022,1.9906712,NaN,NaN
20.82,2.01428756754845,-2.0693623079251,1.9906712,NaN,NaN
20.88,2.00935782115547,-2.14942542112729,1.99067313795508,NaN,NaN
20.94,2.00443099496672,-2.19293987298958,1.99115769407145,NaN,NaN
21,1.99480706565485,-2.03005636677273,1.84056089940488,NaN,NaN
